filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label,genre,subgenre,dataset,extraction_date
DEAF KEV - Invincible ｜ Glitch Hop ｜ NCS - Copyright Free Music.flac,273.04349206349207,0.44906972100337345,0.004309553679774807,0.35318636894226074,0.0,2743.7255846321996,0.0,0.0,0.0,6059.958801269531,0.0,0.10157944036989795,0.0,0.0,0.0,0.0,0.0,99.38401442307692,-13.408479690551758,0.0,72.13487243652344,0.0,4.518802642822266,0.0,16.918399810791016,0.0,3.9891676902770996,0.0,8.073175430297852,0.0,1.1106455326080322,0.0,5.756814479827881,0.0,-0.12447360157966614,0.0,2.635176420211792,0.0,-2.411872148513794,0.0,3.2159199714660645,0.0,-0.6440991163253784,0.0,115.46489715576172,0.0,39.75773620605469,0.0,27.12936019897461,0.0,17.076030731201172,0.0,11.49790096282959,0.0,14.35775089263916,0.0,9.795343399047852,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:18.242917
Diamond Eyes - Everything (Lyrics).flac,268.20213151927436,0.3835228234529495,0.007035838627010997,0.2682494819164276,0.0,3130.0587391691097,0.0,0.0,0.0,6503.107503713152,0.0,0.13813261399175397,0.0,0.0,0.0,0.0,0.0,143.5546875,-27.89078140258789,0.0,50.9150390625,0.0,0.7946474552154541,0.0,20.85344696044922,0.0,4.072587966918945,0.0,7.836086750030518,0.0,-0.1503332406282425,0.0,7.566336154937744,0.0,-5.973455905914307,0.0,2.5366199016571045,0.0,-3.4338653087615967,0.0,3.4380364418029785,0.0,-1.6132218837738037,0.0,91.70268249511719,0.0,33.657325744628906,0.0,24.48751449584961,0.0,20.796445846557617,0.0,16.915563583374023,0.0,15.204557418823242,0.0,11.68301010131836,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:20.692570
Flux Pavilion - I Can't Stop.flac,147.1332879818594,0.4884052673975627,0.006640691509786498,0.32453984022140503,0.0,2986.515469106761,0.0,0.0,0.0,6016.715734938407,0.0,0.12863934038188418,0.0,0.0,0.0,0.0,0.0,143.5546875,12.202275276184082,0.0,55.014930725097656,0.0,-25.728824615478516,0.0,6.7411723136901855,0.0,-2.6690309047698975,0.0,13.76743221282959,0.0,4.956665992736816,0.0,14.822800636291504,0.0,2.9171435832977295,0.0,7.421005725860596,0.0,3.715202569961548,0.0,11.84030532836914,0.0,1.362167477607727,0.0,69.5032730102539,0.0,37.985321044921875,0.0,19.157346725463867,0.0,13.262552261352539,0.0,11.48811149597168,0.0,9.774429321289062,0.0,8.175434112548828,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:21.923706
Elektronomia & RUD - Memory ｜ House ｜ NCS - Copyright Free Music.flac,255.01868480725625,0.34369328369696933,0.010125089636785704,0.3019050657749176,0.0,2452.5609383615533,0.0,0.0,0.0,5063.717108702796,0.0,0.11184557064042155,0.0,0.0,0.0,0.0,0.0,107.666015625,-8.3509521484375,0.0,90.29315185546875,0.0,-14.496025085449219,0.0,16.29705047607422,0.0,-1.644380807876587,0.0,8.869887351989746,0.0,1.5873634815216064,0.0,7.066090106964111,0.0,1.9349024295806885,0.0,6.5402655601501465,0.0,-1.0188184976577759,0.0,2.974491834640503,0.0,-0.1015104204416275,0.0,101.89490509033203,0.0,49.61933517456055,0.0,14.816994667053223,0.0,13.148598670959473,0.0,10.804607391357422,0.0,10.204033851623535,0.0,10.059408187866211,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:22.285594
Blue Foundation - Eyes On Fire (Zeds Dead Remix).flac,311.32158730158733,0.42391537129879,0.006402426146721559,0.21704888343811035,0.0,2225.3899742510284,0.0,0.0,0.0,4799.373246149687,0.0,0.07995132045700327,0.0,0.0,0.0,0.0,0.0,143.5546875,-106.60365295410156,0.0,88.7562026977539,0.0,8.3954496383667,0.0,18.3227481842041,0.0,5.808666706085205,0.0,10.676116943359375,0.0,-1.4610192775726318,0.0,5.6274333000183105,0.0,4.0649003982543945,0.0,2.493541955947876,0.0,-1.9752707481384277,0.0,1.595284342765808,0.0,-0.13774774968624115,0.0,95.86260986328125,0.0,41.5079345703125,0.0,25.921802520751953,0.0,22.479185104370117,0.0,18.302078247070312,0.0,15.451425552368164,0.0,12.967585563659668,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:23.115709
Different Heaven & EH!DE - My Heart ｜ Drumstep ｜ NCS - Copyright Free Music.flac,267.0411337868481,0.41315046946207684,0.006095306327882255,0.2955233156681061,0.0,3229.7258727034546,0.0,0.0,0.0,6892.129384724019,0.0,0.1123239198629467,0.0,0.0,0.0,0.0,0.0,172.265625,-19.610305786132812,0.0,47.43825912475586,0.0,1.2787612676620483,0.0,17.62179946899414,0.0,2.5668375492095947,0.0,8.324748039245605,0.0,-0.799325704574585,0.0,5.65840482711792,0.0,1.7539094686508179,0.0,7.630981922149658,0.0,-0.3373323678970337,0.0,3.4256439208984375,0.0,-3.1895766258239746,0.0,67.47406768798828,0.0,22.576379776000977,0.0,16.022470474243164,0.0,12.91296672821045,0.0,11.863570213317871,0.0,13.206685066223145,0.0,10.286532402038574,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:23.729539
Kendrick Lamar - HUMBLE. (Skrillex Remix) [Official Audio].flac,156.8,0.4823600153128306,0.0020524568540619802,0.30419954657554626,0.0,3140.3093607324095,0.0,0.0,0.0,6259.115111165871,0.0,0.15875120316896194,0.0,0.0,0.0,0.0,0.0,151.99908088235293,-38.11894989013672,0.0,45.33026885986328,0.0,-23.03834342956543,0.0,5.547510623931885,0.0,7.004400253295898,0.0,5.646831035614014,0.0,-7.172276973724365,0.0,6.853145122528076,0.0,-6.569943428039551,0.0,2.670646905899048,0.0,-3.257113218307495,0.0,-3.025969982147217,0.0,-3.248746156692505,0.0,98.41519165039062,0.0,40.74464797973633,0.0,31.770414352416992,0.0,22.931089401245117,0.0,20.141023635864258,0.0,17.94483757019043,0.0,16.33376693725586,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:27.267730
Flight Facilities - Crave You (Adventure Club Dubstep Remix) (feat. Giselle).flac,236.71587301587303,0.399405874311924,0.0029840554080809065,0.2557442784309387,0.0,2345.6388820819516,0.0,0.0,0.0,5206.24166880594,0.0,0.08101014590485532,0.0,0.0,0.0,0.0,0.0,69.83741554054055,-82.60953521728516,0.0,80.28461456298828,0.0,4.627875328063965,0.0,16.543737411499023,0.0,4.708217620849609,0.0,7.176085948944092,0.0,4.398608207702637,0.0,1.298539400100708,0.0,2.766998052597046,0.0,2.7388875484466553,0.0,-0.9616389870643616,0.0,1.0103894472122192,0.0,-4.665470600128174,0.0,109.68487548828125,0.0,43.53917694091797,0.0,30.011932373046875,0.0,21.03057861328125,0.0,19.303741455078125,0.0,15.816896438598633,0.0,13.430316925048828,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:27.324948
Labrinth - Still Don’t Know My Name (Official Video) ｜ euphoria (Original HBO Score).flac,155.3707029478458,0.359740453461806,0.006660606445355593,0.26473456621170044,0.0,1638.2269344852339,0.0,0.0,0.0,3340.5183289340353,0.0,0.07191378815189779,0.0,0.0,0.0,0.0,0.0,103.359375,-100.65623474121094,0.0,118.41970825195312,0.0,-0.45781344175338745,0.0,19.223926544189453,0.0,-1.3665298223495483,0.0,13.16345500946045,0.0,7.62061882019043,0.0,12.309296607971191,0.0,-3.55962872505188,0.0,5.550233840942383,0.0,-0.515167772769928,0.0,2.289982795715332,0.0,0.00034162175143137574,0.0,110.21955108642578,0.0,44.38422775268555,0.0,39.103614807128906,0.0,18.565841674804688,0.0,16.96036148071289,0.0,13.487344741821289,0.0,14.620471000671387,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:27.414792
GTA - Red Lips feat. Sam Bruno (Skrillex Remix) [Official Video].flac,230.00530612244899,0.47532876084248227,0.003143258183348072,0.3120059669017792,0.0,2994.996210501166,0.0,0.0,0.0,6335.353773222195,0.0,0.12136578959405915,0.0,0.0,0.0,0.0,0.0,143.5546875,-32.65219497680664,0.0,58.58258819580078,0.0,-0.5312976241111755,0.0,14.441752433776855,0.0,5.212543964385986,0.0,11.61832046508789,0.0,1.5885608196258545,0.0,6.869830131530762,0.0,5.258347988128662,0.0,7.175690650939941,0.0,-0.09604540467262268,0.0,6.431742191314697,0.0,0.8461028933525085,0.0,123.05719757080078,0.0,36.106239318847656,0.0,24.30801010131836,0.0,16.666170120239258,0.0,14.954631805419922,0.0,14.729971885681152,0.0,12.151434898376465,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:30.460701
Luude - Pachamama (feat. Elliphant) [Official Lyric Video].flac,145.1247619047619,0.49108149359623593,0.0029056522580292944,0.2689761817455292,0.0,2688.2017581938303,0.0,0.0,0.0,5478.953191708077,0.0,0.1316872112961926,0.0,0.0,0.0,0.0,0.0,172.265625,-26.217700958251953,0.0,82.96249389648438,0.0,-18.6628475189209,0.0,3.547464370727539,0.0,2.316926956176758,0.0,5.990355491638184,0.0,-2.0797319412231445,0.0,6.214274883270264,0.0,-2.045386552810669,0.0,6.213092803955078,0.0,0.558609127998352,0.0,1.8343207836151123,0.0,-1.0423203706741333,0.0,97.435546875,0.0,44.908206939697266,0.0,31.774147033691406,0.0,21.7320613861084,0.0,12.985973358154297,0.0,12.386764526367188,0.0,10.363155364990234,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:31.375399
MIRA - Come With Me (Official Music Video).flac,167.6132879818594,0.35524353633324307,0.002082279006414624,0.26202836632728577,0.0,2806.973791690653,0.0,0.0,0.0,6208.187412611252,0.0,0.11509767789427205,0.0,0.0,0.0,0.0,0.0,112.34714673913044,-81.73116302490234,0.0,75.15055847167969,0.0,8.629463195800781,0.0,7.80025053024292,0.0,11.717713356018066,0.0,-1.1260517835617065,0.0,2.6073832511901855,0.0,-2.3571200370788574,0.0,3.1722350120544434,0.0,-0.9859667420387268,0.0,-5.42424201965332,0.0,-1.1532673835754395,0.0,-6.461652755737305,0.0,99.8414077758789,0.0,43.061824798583984,0.0,37.04425048828125,0.0,24.27450942993164,0.0,18.840972900390625,0.0,19.359283447265625,0.0,16.561769485473633,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:33.137440
Lost Sky - Dreams ｜ Trap ｜ NCS - Copyright Free Music.flac,215.01868480725625,0.3870953097939491,0.009594756643407828,0.24367554485797882,0.0,2042.8919548212193,0.0,0.0,0.0,4506.781296502976,0.0,0.07739097002888456,0.0,0.0,0.0,0.0,0.0,143.5546875,-52.75654220581055,0.0,104.11503601074219,0.0,-0.014219366014003754,0.0,16.453886032104492,0.0,1.2267146110534668,0.0,6.680049896240234,0.0,-3.9499404430389404,0.0,4.323698043823242,0.0,-3.18418550491333,0.0,1.9028962850570679,0.0,-2.1733412742614746,0.0,1.7766395807266235,0.0,-2.038019895553589,0.0,98.4480972290039,0.0,25.807601928710938,0.0,18.667572021484375,0.0,12.911967277526855,0.0,13.684789657592773,0.0,10.104914665222168,0.0,8.451205253601074,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:34.056856
"MIRA - Ring, Ring ｜ Official Video.flac",146.06517006802721,0.3722461337844531,0.0032989308887405523,0.344999760389328,0.0,2258.2290435213386,0.0,0.0,0.0,4983.399659949481,0.0,0.08325889974268796,0.0,0.0,0.0,0.0,0.0,103.359375,-40.50971984863281,0.0,94.25645446777344,0.0,3.406184434890747,0.0,14.374408721923828,0.0,-1.614302396774292,0.0,3.834372043609619,0.0,0.626831591129303,0.0,2.474165439605713,0.0,1.1519396305084229,0.0,3.1105339527130127,0.0,-3.747683048248291,0.0,0.9191365838050842,0.0,-2.5745413303375244,0.0,78.2126235961914,0.0,38.98539733886719,0.0,28.00765037536621,0.0,17.86005973815918,0.0,15.516748428344727,0.0,17.531137466430664,0.0,12.52088451385498,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:34.246715
MIRA - Love Again (Lyric Video).flac,166.84702947845804,0.3699885408083598,0.007364114455376262,0.28632858395576477,0.0,2254.472590698315,0.0,0.0,0.0,5110.75713287447,0.0,0.0755359406528319,0.0,0.0,0.0,0.0,0.0,151.99908088235293,-80.22372436523438,0.0,94.36450958251953,0.0,14.746736526489258,0.0,17.032087326049805,0.0,6.457957744598389,0.0,-1.2166104316711426,0.0,0.2204446792602539,0.0,-2.1906135082244873,0.0,1.1625279188156128,0.0,1.0998257398605347,0.0,-5.798840522766113,0.0,1.5317258834838867,0.0,-4.848650932312012,0.0,102.2587661743164,0.0,39.20599365234375,0.0,26.579410552978516,0.0,17.3085880279541,0.0,15.064602851867676,0.0,19.079486846923828,0.0,14.192131042480469,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:35.316468
Marshmello x SVDDEN DEATH - Triumphant.flac,195.40757369614514,0.4444099987546603,0.009179322420522397,0.4979916512966156,0.0,3130.6177176615647,0.0,0.0,0.0,6257.476931379775,0.0,0.16919049745276854,0.0,0.0,0.0,0.0,0.0,143.5546875,64.45487213134766,0.0,71.10087585449219,0.0,-8.957080841064453,0.0,14.181974411010742,0.0,-7.310227394104004,0.0,1.908052682876587,0.0,-2.819352149963379,0.0,5.71580171585083,0.0,-3.2321794033050537,0.0,1.0847641229629517,0.0,-0.5168001055717468,0.0,5.6298065185546875,0.0,0.5170912146568298,0.0,105.17802429199219,0.0,52.1014289855957,0.0,23.863037109375,0.0,14.782273292541504,0.0,11.939554214477539,0.0,9.139596939086914,0.0,8.908652305603027,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:35.995471
Ganja White Night x Subtronics - Womp Portal ｜ Official Music Video ｜ Animation ｜ 2023.flac,318.368843537415,0.523052841424942,0.004179671891627231,0.340328574180603,0.0,2593.5211389823276,0.0,0.0,0.0,5592.81686896343,0.0,0.08811119195321616,0.0,0.0,0.0,0.0,0.0,143.5546875,-35.44301986694336,0.0,73.11656188964844,0.0,-0.07015068829059601,0.0,21.855911254882812,0.0,1.3165398836135864,0.0,10.982121467590332,0.0,1.5334928035736084,0.0,8.999842643737793,0.0,1.7268671989440918,0.0,6.212375640869141,0.0,1.6729000806808472,0.0,6.553386688232422,0.0,3.2120919227600098,0.0,110.84365844726562,0.0,39.24384689331055,0.0,20.75098991394043,0.0,14.315971374511719,0.0,9.798338890075684,0.0,9.539563179016113,0.0,8.615461349487305,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:36.090433
Ganja White Night x LSDREAM - BADMAN ｜ Official Music Video ｜ Extended Version ｜ Animation ｜ 2022.flac,323.1753741496599,0.49842698127031326,0.004234418509075855,0.363132506608963,0.0,2485.916919069618,0.0,0.0,0.0,5420.5155213731005,0.0,0.08869690822796178,0.0,0.0,0.0,0.0,0.0,89.10290948275862,-17.821218490600586,0.0,76.0256118774414,0.0,-0.7951257824897766,0.0,24.614233016967773,0.0,-1.3227624893188477,0.0,9.719467163085938,0.0,0.734475314617157,0.0,8.873078346252441,0.0,-0.44074440002441406,0.0,6.659869194030762,0.0,2.47029709815979,0.0,5.676062107086182,0.0,-0.7541217803955078,0.0,116.26708221435547,0.0,34.88003158569336,0.0,22.125520706176758,0.0,16.037263870239258,0.0,13.265539169311523,0.0,11.665915489196777,0.0,10.203789710998535,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:36.466581
MitiS - Sky Is Falling (feat. RUNN) [Official Lyric Video].flac,201.0732426303855,0.33909932027260464,0.021546353345028812,0.3128829002380371,0.0,2956.2042603698833,0.0,0.0,0.0,6334.531272553407,0.0,0.13344196557448038,0.0,0.0,0.0,0.0,0.0,107.666015625,8.280816078186035,0.0,68.2769775390625,0.0,-6.482723712921143,0.0,2.8605387210845947,0.0,-7.779566764831543,0.0,-1.8600229024887085,0.0,-5.106324195861816,0.0,-1.089269757270813,0.0,-1.6575586795806885,0.0,2.9144716262817383,0.0,-5.7434916496276855,0.0,-0.37349021434783936,0.0,-0.5844947695732117,0.0,94.6822738647461,0.0,31.310976028442383,0.0,21.04361915588379,0.0,17.201562881469727,0.0,12.360102653503418,0.0,13.18930721282959,0.0,9.948099136352539,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:39.894448
NGHTMRE & Zeds Dead - Shady Intentions VIP feat. Tori Levett [Ultra Records].flac,187.30666666666667,0.37225966652234393,0.012415663565346858,0.23417697846889496,0.0,2979.5094313158465,0.0,0.0,0.0,6365.81356662851,0.0,0.1307898280610822,0.0,0.0,0.0,0.0,0.0,161.4990234375,-35.16897201538086,0.0,60.26828384399414,0.0,-2.0556273460388184,0.0,14.118399620056152,0.0,-1.7120505571365356,0.0,4.127520561218262,0.0,0.5512020587921143,0.0,-0.8969706296920776,0.0,-1.8811683654785156,0.0,0.7946747541427612,0.0,-2.9881980419158936,0.0,2.6454408168792725,0.0,2.084939956665039,0.0,119.52359771728516,0.0,26.1731014251709,0.0,21.938886642456055,0.0,15.236234664916992,0.0,11.531073570251465,0.0,11.377904891967773,0.0,11.5331392288208,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:43.780298
Mt Eden Dubstep - Prodigy ： Omen (Bootleg).flac,236.76231292517008,0.5197391087810198,0.005736938904072669,0.3447067439556122,0.0,2492.310096118684,0.0,0.0,0.0,4925.6922345611765,0.0,0.08064570346977053,0.0,0.0,0.0,0.0,0.0,69.83741554054055,-46.936058044433594,0.0,57.20832824707031,0.0,-34.5723762512207,0.0,36.923099517822266,0.0,7.720934867858887,0.0,16.074817657470703,0.0,8.18899917602539,0.0,13.656017303466797,0.0,3.664303779602051,0.0,11.453700065612793,0.0,8.114209175109863,0.0,11.548377990722656,0.0,7.18956995010376,0.0,65.07624816894531,0.0,27.875072479248047,0.0,17.298288345336914,0.0,13.352757453918457,0.0,11.59357738494873,0.0,10.97096061706543,0.0,8.612506866455078,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:44.024615
"REZZ x Blanke - Everywhere, Nowhere (Official Video).flac",185.59714285714287,0.5050000697374344,0.0060033745534201115,0.4054070711135864,0.0,1902.6895778722946,0.0,0.0,0.0,4192.528655524847,0.0,0.059903631336783836,0.0,0.0,0.0,0.0,0.0,99.38401442307692,-67.87174224853516,0.0,97.24821472167969,0.0,6.993725776672363,0.0,26.763195037841797,0.0,11.3737211227417,0.0,15.970748901367188,0.0,8.12965202331543,0.0,11.024388313293457,0.0,1.6689186096191406,0.0,4.873075485229492,0.0,-1.8398542404174805,0.0,4.740288257598877,0.0,2.302623987197876,0.0,121.69676208496094,0.0,47.507572174072266,0.0,28.17063331604004,0.0,19.11624526977539,0.0,14.509937286376953,0.0,12.173989295959473,0.0,11.865525245666504,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:46.654330
OMFG - Hello.flac,225.43097505668933,0.43193400651216507,0.003423566168073803,0.27539363503456116,0.0,3348.4927683756246,0.0,0.0,0.0,6891.089641678307,0.0,0.1448902315184365,0.0,0.0,0.0,0.0,0.0,103.359375,-28.560916900634766,0.0,43.56329345703125,0.0,3.786663770675659,0.0,22.534181594848633,0.0,2.755866527557373,0.0,13.241701126098633,0.0,3.8778786659240723,0.0,2.6561031341552734,0.0,-6.164812088012695,0.0,3.39803147315979,0.0,-0.4140174984931946,0.0,4.596662521362305,0.0,-1.8969025611877441,0.0,92.90734100341797,0.0,27.1488094329834,0.0,22.401533126831055,0.0,17.96209144592285,0.0,16.380029678344727,0.0,14.87739372253418,0.0,23.056753158569336,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:46.847330
MitiS - Homesick (Lyrics) feat. SOUNDR.flac,328.27736961451245,0.33121854439377785,0.01825858988513714,0.2448810636997223,0.0,2084.4203089804028,0.0,0.0,0.0,4205.625106718706,0.0,0.08874641231742467,0.0,0.0,0.0,0.0,0.0,86.1328125,-73.21211242675781,0.0,110.13062286376953,0.0,4.363953590393066,0.0,14.277778625488281,0.0,-0.13239474594593048,0.0,3.9929921627044678,0.0,3.9257843494415283,0.0,1.744368553161621,0.0,0.5554682612419128,0.0,2.2564175128936768,0.0,-1.5728514194488525,0.0,1.3572826385498047,0.0,-4.644020080566406,0.0,112.13982391357422,0.0,56.665950775146484,0.0,22.905488967895508,0.0,17.751068115234375,0.0,13.832001686096191,0.0,14.442815780639648,0.0,12.39723014831543,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:49.959015
Phoebe Ryan - Mine (Illenium Remix).flac,250.00929705215418,0.3412022863825162,0.012404030672156667,0.22714537382125854,0.0,2445.7018844034646,0.0,0.0,0.0,5184.478605590639,0.0,0.09370361146742663,0.0,0.0,0.0,0.0,0.0,99.38401442307692,-62.80227279663086,0.0,85.35221862792969,0.0,-4.817879676818848,0.0,18.028093338012695,0.0,-6.0012288093566895,0.0,10.640960693359375,0.0,-2.704380750656128,0.0,1.1321173906326294,0.0,7.363051891326904,0.0,4.360228538513184,0.0,-2.085179090499878,0.0,0.26172319054603577,0.0,-2.043121337890625,0.0,93.62181091308594,0.0,38.608760833740234,0.0,21.88165855407715,0.0,17.575822830200195,0.0,15.152351379394531,0.0,14.879219055175781,0.0,12.402841567993164,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:51.437652
Skrillex & Alvin Risk - Try It Out (Official Music Video).flac,235.89156462585035,0.4230760584274928,0.0035755861608386154,0.3188609778881073,0.0,3247.145498071121,0.0,0.0,0.0,6790.9110097810035,0.0,0.13656524898499015,0.0,0.0,0.0,0.0,0.0,143.5546875,-18.576322555541992,0.0,53.411380767822266,0.0,-5.858014106750488,0.0,-5.2405171394348145,0.0,-5.227027893066406,0.0,11.836383819580078,0.0,-3.2392001152038574,0.0,6.954712867736816,0.0,3.736612558364868,0.0,4.449450969696045,0.0,1.3946796655654907,0.0,7.425124645233154,0.0,4.19597864151001,0.0,122.65910339355469,0.0,32.076229095458984,0.0,26.468246459960938,0.0,20.564788818359375,0.0,16.673633575439453,0.0,15.221098899841309,0.0,12.485239028930664,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:52.065838
Skrillex & Damian ＂Jr. Gong＂ Marley - Make It Bun Dem [OFFICIAL VIDEO].flac,218.30403628117915,0.4623238469163577,0.003933856612673863,0.32920002937316895,0.0,3609.31912345222,0.0,0.0,0.0,7219.372792295689,0.0,0.16783673437167623,0.0,0.0,0.0,0.0,0.0,143.5546875,-12.345170021057129,0.0,32.94417190551758,0.0,-0.43105801939964294,0.0,15.650601387023926,0.0,6.285481929779053,0.0,10.241326332092285,0.0,1.5132485628128052,0.0,8.663663864135742,0.0,3.3646175861358643,0.0,5.277170181274414,0.0,3.5540871620178223,0.0,7.206905841827393,0.0,-1.0806677341461182,0.0,121.39733123779297,0.0,28.665273666381836,0.0,23.37263298034668,0.0,15.765371322631836,0.0,15.456338882446289,0.0,12.06566047668457,0.0,12.4975004196167,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:52.481715
SKRILLEX - Bangarang feat. Sirah [Official Music Video].flac,218.94403628117914,0.4472418377796809,0.008582619803449222,0.31675970554351807,0.0,3315.531786576167,0.0,0.0,0.0,6663.313840055011,0.0,0.16122575681004772,0.0,0.0,0.0,0.0,0.0,143.5546875,-19.31488037109375,0.0,45.41014099121094,0.0,0.0678364560008049,0.0,17.66280746459961,0.0,0.7387149930000305,0.0,-0.10851436853408813,0.0,-1.5135724544525146,0.0,6.827063083648682,0.0,-1.8048834800720215,0.0,8.283461570739746,0.0,3.1617820262908936,0.0,4.62733793258667,0.0,-0.3586178421974182,0.0,117.71370697021484,0.0,44.54372787475586,0.0,28.727888107299805,0.0,20.493152618408203,0.0,18.64589500427246,0.0,16.659717559814453,0.0,11.776041984558105,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:53.075631
Skrillex & Rick Ross - Purple Lamborghini [Official Video].flac,261.5612244897959,0.4476802622278531,0.0015600995918609061,0.3178784251213074,0.0,2869.7023750712847,0.0,0.0,0.0,6064.015700420273,0.0,0.12335609811917443,0.0,0.0,0.0,0.0,0.0,143.5546875,-30.853456497192383,0.0,58.096317291259766,0.0,-6.521747589111328,0.0,6.371785640716553,0.0,7.240097999572754,0.0,5.236965179443359,0.0,-5.678473949432373,0.0,7.376475811004639,0.0,-0.8261024951934814,0.0,3.562519073486328,0.0,-0.08345968276262283,0.0,5.75095796585083,0.0,0.05960269272327423,0.0,129.21836853027344,0.0,43.04218292236328,0.0,28.049259185791016,0.0,18.860126495361328,0.0,18.273759841918945,0.0,13.650282859802246,0.0,13.452829360961914,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:54.006783
Phelian - Lost.flac,351.85201814058956,0.43209253003199893,0.008711911133357633,0.18574100732803345,0.0,1229.593240521928,0.0,0.0,0.0,2493.396147533758,0.0,0.040784211779893095,0.0,0.0,0.0,0.0,0.0,129.19921875,-181.2495574951172,0.0,144.90708923339844,0.0,-7.012261390686035,0.0,14.094929695129395,0.0,1.5046876668930054,0.0,-1.6783095598220825,0.0,-6.478977203369141,0.0,2.2254722118377686,0.0,1.0176552534103394,0.0,2.1707160472869873,0.0,4.578732013702393,0.0,2.7391302585601807,0.0,-0.8833771347999573,0.0,83.0782470703125,0.0,40.397518157958984,0.0,28.858415603637695,0.0,26.68433380126953,0.0,16.149200439453125,0.0,21.547733306884766,0.0,17.126508712768555,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 20:59:58.039502
Skrillex - Ease My Mind with Niki & The Dove [AUDIO].flac,302.9043537414966,0.3363678306341171,0.0029198118981790255,0.2842051088809967,0.0,2865.8711660163403,0.0,0.0,0.0,6283.991456313238,0.0,0.11588460573403725,0.0,0.0,0.0,0.0,0.0,151.99908088235293,-32.65875244140625,0.0,70.18319702148438,0.0,-2.9890317916870117,0.0,1.9700064659118652,0.0,-2.1716725826263428,0.0,4.555126667022705,0.0,1.3139162063598633,0.0,3.618133068084717,0.0,-0.5684539079666138,0.0,5.208508491516113,0.0,-0.543802797794342,0.0,5.967674255371094,0.0,-0.5562620759010315,0.0,103.38176727294922,0.0,32.27525329589844,0.0,24.896940231323242,0.0,19.802133560180664,0.0,15.279505729675293,0.0,13.80422592163086,0.0,12.779479026794434,0.0,Dubstep,Dance_EDM,Dubstep,personal,2025-09-24 21:00:00.303797
